"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_too_long_length",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","5","sampleService.tests.component.positive","test_api","","","","test_post_user_one_symbol_name[3]",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_empty_body",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","0","negative","test_api","","","","test_post_user_too_long_username",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[vK]",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","4","positive","test_crud","","","","test_get_user",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","32","sampleService.tests.component.negative","test_api","","","","test_get_user_not_existed_id",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","2","negative","test_api","","","","test_get_user_null_id",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","3","positive","test_api","","","","test_get_user",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","0","negative","test_api","","","","test_post_user_null_username",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[ ]",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_post_user_wrong_username_type",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","4","positive","test_crud","","","","test_create_user",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","3","positive","test_api","","","","test_post_user_short_username",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","1","sampleService.tests.component.negative","test_api","","","","test_post_user_invalid_json",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","3","positive","test_api","","","","test_post_user",""
"passed","Wed Jun 26 17:08:56 GMT 2024","Wed Jun 26 17:08:56 GMT 2024","3","positive","test_api","","","","test_post_user_max_length_username",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","2","sampleService.tests.component.negative","test_api","","","","test_get_user[xltZgAp4dz]",""
"passed","Wed Jun 26 17:08:55 GMT 2024","Wed Jun 26 17:08:55 GMT 2024","8","sampleService.tests.component.negative","test_api","","","","test_post_user_empty_name",""
